feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,category,target
-1.978704732,-0.091399558,-0.072190428,-0.080878498,1.181024001,3.751312205,-2.247026255,5.672196099,low,0
-1.620383295,0.139887233,0.032724914,0.996118215,2.758989244,-1.332859579,-1.358331895,0.886646532,mid,1
-1.350460231,0.450603413,2.942446149,-1.86981634,1.194312016,-1.53707399,-4.190012607,1.833920179,mid,0
-1.219172264,-0.58653127,2.261301929,0.224216404,-0.585281981,0.24874361,-4.50315103,3.977557584,mid,0
-0.730318009,0.97781555,0.374170653,-2.105646942,2.750343235,1.91250368,0.771551934,0.226342522,mid,0
0.452337946,1.200531658,2.650326332,0.14035987,1.574727844,-0.611729075,-2.819937327,0.061192334,mid,0
1.682384234,-0.674934019,0.853712265,-0.403075989,0.080068973,0.675532305,1.373788941,-2.476520045,high,1
1.28053232,-0.834323045,-0.441748328,0.764029782,1.210754023,2.549876466,0.500481068,0.370914253,high,0
-0.180155363,1.088769654,-2.188215464,-0.376300725,0.835512485,-0.277416032,-0.057669588,1.113858627,mid,0
-1.062580416,-0.279993302,1.818683094,-1.279030736,2.597857252,-2.101343327,-0.189441464,-2.104596004,mid,1
0.434405488,-1.519346075,1.881705586,-2.832155598,1.16540487,0.105394369,-2.089798316,0.395086791,mid,0
-0.162616883,-0.371857882,2.713580026,-0.728461622,-0.707061076,0.65145079,-0.082227905,-0.848491491,mid,1
-0.834800813,2.165056068,1.445743347,1.190548594,-0.920998375,2.201840498,0.470675307,0.883774151,mid,1
2.655986959,-0.110665369,1.172638491,-0.896642227,3.111441295,1.665381904,0.26986453,-2.240329295,high,0
0.131476546,0.735621997,2.10017263,1.781798909,-0.66848306,1.531902261,0.834683129,-0.971726594,mid,1
-2.153583071,-0.581782033,-1.753145202,-1.173879964,0.556881606,1.153528585,-1.201092517,4.224446925,low,0
-0.456830435,-0.945746061,3.420419189,0.608246192,-0.229956716,2.182101217,-0.262933239,0.002434137,mid,1
1.305251215,0.441307152,0.269444917,-0.733156197,0.319140271,0.774861336,1.45459224,-1.942428085,high,1
-0.927295552,0.311109991,0.926262522,-1.889649292,1.424746251,-1.217986298,-0.108869848,-0.92351993,mid,1
-4.060206065,-1.978225249,-1.94632044,0.046934902,1.673400132,-0.007773199,-1.841306484,5.206665305,low,0
-0.997695577,0.50826864,1.314571548,3.926237706,1.222216918,-0.085224049,-2.129724797,1.574493032,mid,0
0.177080381,-0.302180587,-3.562145475,-2.603137088,1.313245093,-1.82433256,-0.990718201,1.455943826,mid,0
0.742798187,1.972542177,2.100011269,-1.385987942,-3.512712576,1.937581424,0.951676973,-0.637353475,mid,1
-0.84433933,1.712040284,-3.881329556,-1.74763651,-1.497612081,0.66769326,-3.638593036,7.010562461,mid,0
2.548561526,0.841983695,0.892414547,-0.3692072,1.150162964,2.129048317,-0.341834397,-0.725131433,high,0
-2.269340736,-1.831144878,-0.393631541,-1.228443831,-0.039289299,-0.650950122,-5.839707686,6.792720547,low,1
-1.406159826,-0.524567014,-1.152527324,1.352202679,1.14402768,1.170542709,-1.760792821,3.793989083,mid,0
1.131277554,0.640542935,-1.955628231,0.123078202,-0.355587259,0.085819168,0.689990386,-0.108157376,mid,0
-0.433171078,-0.186896158,1.060314213,-1.630473244,2.498937406,-0.599659378,-0.74029059,-0.549584277,mid,0
-2.52566157,1.237653758,-0.177803511,0.379767636,2.964943795,-3.293140571,-1.721419095,0.621994859,low,1
-0.668315176,0.846770775,0.562792479,-2.12722742,1.711989846,0.213215591,-0.967491484,0.805990576,mid,0
0.504108898,-0.007044985,4.186679446,-0.215609579,-1.957436091,1.041191348,0.259953935,-1.968939635,mid,1
0.738705474,0.07857703,1.495658651,-2.128734094,-1.933229046,1.474100216,1.30558027,-1.236032432,mid,1
-0.440805459,-0.965664804,-1.566523037,1.629166365,0.517962225,1.669336694,-0.814373236,2.968828826,mid,0
-0.061674263,0.543479379,1.380100284,0.199810434,-0.364901778,0.620131901,-2.550815708,2.101027244,mid,0
-3.445359584,-0.197937729,-0.648589968,2.067906338,2.109002129,1.429484186,-2.073538533,5.105304029,low,0
1.38990274,-1.153332403,-0.041795277,-1.687344347,0.168270213,0.792793887,1.436382158,-1.754536743,high,1
0.675555209,-0.185845752,1.595610511,0.309998983,1.001754335,0.861651975,-2.061152211,0.907338213,mid,0
-0.385410356,-1.517173697,1.651136967,0.750579168,0.559478784,0.159179698,-2.602781127,1.712028537,mid,0
1.878709324,0.072036861,1.733882473,-0.21220897,3.154697129,-0.202753812,-0.066367379,-2.977097127,high,0
0.449433376,1.618630371,1.916639143,29.29340283,1.028051754,0.148038856,-2.627584884,0.925554572,mid,0
1.976437805,-0.86170307,0.667043359,0.030031479,-2.038263355,0.997058732,1.718235988,-2.239956312,high,1
1.441053932,1.192735165,-0.872335784,-1.257868156,3.082109489,1.006962534,-0.773419271,0.322972504,high,0
-0.471665169,0.319524671,2.668025666,1.653617268,0.279675547,-1.063403355,0.419641554,-2.414292722,mid,1
1.756469302,1.578118058,1.23838159,0.985449686,1.866193397,1.126305129,-0.694800155,-0.879680221,high,0
2.551706705,2.271449745,1.300989472,-0.404397423,-0.299009442,0.598420091,1.008510355,-2.943488042,high,1
3.038284173,1.761188125,-0.937555061,-0.000313673,-1.122286295,0.204575393,2.091624779,-3.047692432,high,1
-0.731372547,-0.094458714,1.365472472,0.419609972,-1.048968161,1.24322036,-3.554598858,4.041273491,mid,0
-1.212674569,0.434770065,-0.866575281,0.475430683,0.769379456,1.220335159,-0.893158235,2.791912059,mid,0
-2.623592257,1.25923324,-2.406296717,1.14644087,1.894610831,-0.140922126,-2.020341933,4.56814317,low,0
-2.034318833,1.181891093,-1.015298527,0.480908093,5.107875248,-2.408207104,-0.415019382,-0.291361708,low,1
0.10848601,-1.638029057,1.976854055,-1.786375465,2.03254375,-0.426771989,1.546949157,-3.387435338,mid,1
-0.825590506,1.923445795,0.359291332,-0.77461497,3.885489252,-1.309788089,1.335870505,-2.574871202,mid,1
-0.294503748,-0.519396372,3.152151411,-0.340907877,-0.080914354,1.966698431,0.023775988,-0.386694688,mid,1
1.03411724,-1.070852419,0.970419801,1.911419087,-2.857142965,1.793566473,1.049439784,-0.481569874,mid,1
0.336771133,1.450927548,2.396671495,1.807196644,0.61742586,1.534190041,0.197117872,-0.944643606,mid,1
-1.312294386,-0.149940719,0.610209697,-1.433151815,2.855980715,-1.767422045,0.819013788,-2.006791372,mid,1
2.55251568,-0.222474897,1.453184111,2.046862196,-0.7717062,0.636943214,1.198603465,-3.090700967,high,1
0.13027975,0.222289856,0.824295667,1.278865813,-0.738304792,1.575989352,1.072292233,-0.396751474,mid,1
2.786763564,0.779349004,-1.094735982,-0.039019519,0.404560398,0.058322804,1.818915238,-2.940738738,high,1
0.168462034,0.072680524,0.593058869,-0.411493145,0.805561701,1.01445975,-0.925004411,0.907168835,mid,0
1.130130862,-1.002217019,0.838293271,-0.752435237,1.132754326,0.823485123,0.75574242,-1.641416186,mid,1
0.518636374,-0.194269132,1.25000062,-0.7557915,-0.131280611,1.416798343,-2.211279467,1.951077093,mid,0
-0.053437907,0.879417041,-1.025905036,-1.077376077,0.827624907,1.400533006,-1.06316239,2.388435763,mid,0
0.960916438,1.18673462,1.540387356,1.436335406,-2.184958387,1.564725078,1.030673526,-1.039869441,mid,1
1.463231763,-1.287163569,-0.374064775,-1.397118185,0.372401691,2.870342434,0.198069526,0.875758152,high,0
1.221044336,-0.416194405,0.16985765,-1.130069339,1.710784402,1.752528946,0.421217589,-0.501483808,mid,0
1.472248821,0.978422112,2.605126068,0.522142546,-0.53975532,1.196305023,0.574244092,-2.15479207,high,1
-1.212044434,-0.779852946,-1.70582174,1.081984809,-1.251377898,2.094561735,-2.660266991,5.93251027,mid,0
1.423120965,-0.45909031,2.258352691,-0.694600369,3.115924024,-0.218139005,-1.040386411,-2.074554504,high,0
0.017841856,1.001824854,1.88701487,-0.497570838,-0.357522405,0.830934808,-1.258620003,0.672145677,mid,1
2.559857276,0.19042389,0.444472098,0.449218721,1.190715093,2.333843574,0.443821566,-1.079699297,high,0
0.801188692,-0.417909546,1.760372522,-2.025807873,-1.718347561,1.699775512,0.695400474,-0.756705194,mid,1
0.395512013,-0.342549201,1.240778576,0.170463771,1.107822152,0.782880737,-1.717239589,0.905283518,mid,0
0.396952058,0.466670982,2.543061402,1.521006227,0.74207529,0.260575387,-3.40509636,1.452116778,mid,0
-0.575108161,-0.706892568,3.691034762,0.855555659,2.19520226,-2.108776116,-3.97999173,0.104592258,mid,0
1.767181739,-0.730956276,1.358798318,0.75792185,1.877644393,1.349732677,-0.723154052,-0.787257932,high,0
1.831435104,0.212574031,1.374918815,1.026986263,-1.542327329,0.855571915,1.618089152,-2.662835325,high,1
0.61771414,0.444198327,2.500628882,1.101322958,0.225733271,1.314709396,0.668885903,-1.697914581,mid,1
-0.723433009,1.009471789,1.456626971,-0.844941439,1.386110425,-0.154549992,-0.210374167,-0.571404914,mid,1
1.15930092,-0.09662367,0.568485867,-0.415966928,-1.210964565,0.975000315,1.619317909,-1.734096477,mid,1
-0.208425182,-1.466785191,2.342406765,-0.501402147,-0.924266762,1.607827494,0.885088727,-0.836405243,mid,1
-1.213036667,-0.399899062,1.85217354,0.269294753,1.818081819,-1.732849449,-0.211369267,-1.604026325,mid,1
1.597660637,-0.28438465,1.087534085,1.590582073,-1.104085165,1.068895439,1.222996514,-1.917750208,high,1
1.641965595,0.041325632,1.585617349,0.44300213,2.355927537,0.544190181,-0.61788269,-1.563137628,high,0
1.473714371,-1.181874125,1.561962676,0.449473913,-1.139079492,1.506720087,0.341261809,-0.994574786,high,1
-0.919759228,-0.181449069,1.796755942,-0.106337003,-0.737560338,0.097406749,-2.995217667,2.570868851,mid,1
-0.750622627,2.124771403,-1.25766645,1.331339062,2.208593156,1.066240608,-1.066545634,2.486676563,mid,0
-0.68517462,0.887503967,1.951921116,0.760846654,-0.883586086,0.17683871,-1.159826874,0.682956295,mid,1
-1.075940703,-0.056588489,1.738762251,1.21897079,0.858769052,-0.0021548,-3.170504102,2.481310972,mid,0
-0.772116358,-0.692250329,1.035721202,-1.968923142,1.548368528,-0.793972776,-0.390390863,-0.573529356,mid,1
2.22605654,-0.709020958,1.971166072,1.953259138,-1.234833369,0.911413941,1.196129692,-2.905148423,high,1
-1.241978139,0.872197,-0.348846965,-0.315086731,0.924889289,1.980850063,0.645241734,1.526962888,mid,0
0.255363311,-0.279810342,0.814327588,-0.964537795,-1.571523346,1.421796896,1.563780233,-0.865592215,mid,1
0.967839913,0.533359245,-1.002683425,0.839468505,0.881964899,1.601759306,-0.54864287,1.339666328,mid,0
3.666156535,-1.817979225,0.861836014,0.759712295,2.493373307,2.087288743,1.056644266,-3.058091414,high,0
-1.166203224,0.671531172,1.607358853,1.528031359,1.912169042,-2.186867286,-0.542076132,-1.496250446,mid,1
-0.483733996,-0.723990332,2.39520139,-0.195390351,-0.720444424,0.298657189,0.17931719,-0.922807767,mid,1
-1.227540521,-0.346426506,0.514920599,-1.611567359,2.306063532,-1.654155154,-0.068345062,-0.986456106,mid,1
-0.346036512,1.855503315,1.53916598,0.224234745,0.748547266,-0.488103914,-0.574329745,-0.615239371,mid,1
-0.39568344,1.029457482,-2.308024118,0.87231538,0.981224132,-0.339414272,-0.892060189,2.039794734,mid,0
-0.343160673,0.232786743,0.010478333,-0.756763977,2.328182309,0.893662766,0.663469818,-0.293370835,mid,0
0.934789908,2.27243472,1.961423763,0.889037122,-1.433423028,1.463580115,1.042423877,-1.502349123,mid,1
1.31668838,-1.202149526,2.292082697,-0.395680712,0.863544353,0.750896288,-2.784924724,0.708761843,high,0
-2.414699256,-0.556118747,1.468219854,-0.130060294,0.441835133,-2.865254268,-3.337491077,1.889258916,low,1
2.485336108,-2.88031415,1.516830721,19.4775099,3.142715337,2.640779796,2.178320725,-3.49097281,high,0
-0.817575502,0.01881905,-1.739187521,-1.171654347,0.869336567,0.488003847,-1.681111424,3.287282818,mid,0
-0.251174125,-0.365505937,2.745756072,-0.15129922,-0.567868349,0.141245441,0.878869904,-2.074400524,mid,1
-0.007092041,0.732492103,0.251762065,0.288723663,0.769438916,1.441019644,-0.739781632,1.337410564,mid,0
-0.700347743,0.995581514,0.624288279,1.70317261,1.077630507,0.441784204,-2.017364798,2.055959997,mid,1
-0.517184023,-0.924564114,-0.655896461,-1.59759917,3.07736091,-0.079628376,0.607066347,-0.522541331,mid,0
1.294632441,-1.951101864,1.021851586,0.143587937,0.527796738,1.641696342,-1.326796637,0.756988332,high,0
2.237512445,0.869154592,1.179049756,-0.455539526,2.084245216,1.335862383,-0.192671206,-1.540210401,high,0
-1.999966907,-0.6701152,1.584122048,1.171717915,0.371111332,-2.481419053,-3.134138051,1.622549148,low,1
-5.012831263,-0.496932025,0.383028045,-0.182568974,2.586197014,3.178044,-2.084263033,6.585909257,low,0
2.929771741,-0.846850966,-2.718750282,1.249618905,-2.107543505,-0.33863507,3.908695079,-3.784322033,high,1
-3.688225974,-1.542801515,-1.302624081,-0.63275503,2.243155928,0.257138259,-1.107693712,3.949440649,low,0
2.213957427,0.228996392,-1.137957876,-1.857901451,-1.839565045,0.392119858,2.801989641,-2.784051021,high,1
-3.637054309,0.05225849,0.823818311,-1.060605066,2.410818057,2.913021221,0.792502366,2.580007738,low,0
-0.885080855,-2.018487864,0.335117933,0.145063746,2.593999359,-0.629754036,0.587827358,-1.109630751,mid,1
-2.958742727,-1.119546128,-0.672615034,-0.393529856,1.92661885,1.136630709,-0.179192363,2.865504042,low,0
1.180282606,-0.823935487,-2.804981391,-0.719109451,-0.37517514,1.034748649,-1.302923333,2.858765541,mid,0
0.811347359,0.603247501,-0.230458836,0.298158466,-0.559896098,0.747453818,2.261190535,-1.917506221,mid,1
-0.772762932,0.654975584,0.611861892,0.810798646,0.839993123,-0.451735399,-1.646314918,1.225745629,mid,1
-0.652274486,-0.235969987,-0.776913117,0.74418571,1.770744179,-0.371141706,0.980217482,-0.636527088,mid,0
0.636209399,-1.293141544,-0.124322087,0.572390311,-1.053585047,3.155869044,-1.436102072,3.28573788,mid,0
1.805966601,1.649480894,0.869722323,1.07061056,1.576683636,1.2397024,-0.317330939,-0.915408633,high,0
-0.677349141,-0.782003493,3.442746409,-0.759703117,-0.449473152,-1.19881139,-0.075768716,-2.211310878,mid,1
2.619759208,-0.889240828,1.505586387,0.955300558,2.870025987,1.021533713,0.114219131,-2.63958987,high,0
-2.096687972,0.045222709,-1.076928081,0.051197902,1.726578112,0.354302134,-0.623582657,2.482428533,low,0
1.969966553,0.432262951,1.68666229,0.470044187,1.423164119,1.306708634,-1.311884414,-0.497098779,high,0
-1.426319214,-9.597580227,-0.656872268,24.7475192,4.502589222,-1.679064324,-0.617355234,-0.112332144,mid,1
0.26625236,-0.9933587,2.927069764,-1.015878827,-0.010272512,0.867049667,2.098847302,-3.306411985,mid,1
0.088819199,1.734936576,0.885157167,-0.856772094,1.629960559,0.319866382,-0.814909424,0.06014168,mid,0
0.35292974,-0.04489303,2.756669716,0.182501031,-0.664376634,0.531373455,0.504198105,-1.85157143,mid,1
-0.500802509,0.425489933,1.612393124,1.197246924,-0.166645494,0.689708703,-3.066523986,2.74229089,mid,0
-0.258480792,0.347561614,1.354542635,0.086697699,1.279377985,-0.266668452,0.573089589,-1.604649054,mid,1
-0.624535191,-0.824514162,1.310611238,-0.608589723,-0.234453784,0.944506221,-2.879661287,3.007456288,mid,0
0.005679978,0.500240469,-0.388805025,-0.533600306,1.178755972,2.148726777,-0.91820772,2.255208118,mid,0
-1.484203004,1.695722878,-0.501741246,1.897288695,2.018675266,1.130965838,-1.784338715,3.278226468,mid,0
0.238545764,-0.300859747,1.357338877,-1.209476935,0.150670125,1.12568808,-2.283433511,1.891548186,mid,0
-1.018534788,-0.813014372,2.088351956,0.823279916,-0.607912567,-0.711396915,-2.045275464,1.015157523,mid,1
3.722014491,-1.907807558,0.437889364,-0.860385011,1.841508587,2.761567835,1.031758142,-2.246032568,high,0
1.877661006,0.665416824,0.222618624,1.941217436,0.20603807,0.482283351,1.51669145,-2.51861049,high,1
0.128270684,0.14125714,2.022986247,-2.13056648,1.02748333,0.628449472,-2.81715374,1.567059792,mid,0
-1.603380073,-0.975366027,0.392315126,1.303507932,3.986649093,-2.314169618,-0.2056843,-1.313160803,mid,1
-1.67185111,1.393454528,0.849547117,0.710549102,0.65491364,-0.869836217,-2.811463647,2.53543836,mid,1
-0.669925506,1.402294231,-2.733678345,22.73896274,0.521789427,-0.258260198,-1.315637954,3.016794466,mid,0
-0.943254477,-1.097368319,3.27656611,-1.476924928,-0.915945478,-0.447294376,-1.17997971,-0.313417007,mid,1
-2.106116962,0.181062743,1.146444015,1.303278037,1.556855692,-2.754235829,-1.858325032,0.332155356,low,1
1.37317591,0.145521198,-0.378960588,-0.614122565,-0.645826536,0.746140444,1.884222129,-1.829044035,high,1
1.011604075,-2.906988219,0.997751971,-0.374822057,2.294987557,0.693084846,-0.471047168,-0.828402227,mid,0
